timestamp,chain_url,block_number,epoch_id,phase,submissions_count
2026-06-05T00:42:11.458Z,ws://10.2.2.14:9946,46645,50,Syncing,1000
2026-06-05T00:42:11.458Z,ws://10.2.2.11:9950,7160,59,Collecting,500
2026-06-05T00:42:26.458Z,ws://10.2.2.11:9945,55706,75,Syncing,1000
2026-06-05T00:42:26.458Z,ws://10.2.2.14:9946,46647,50,Syncing,1000
2026-06-05T00:42:26.458Z,ws://10.2.2.11:9950,7163,59,Collecting,500
2026-06-05T00:42:41.458Z,ws://10.2.2.11:9945,55708,76,Collecting,0
2026-06-05T00:42:41.458Z,ws://10.2.2.14:9946,46648,50,Syncing,1000
2026-06-05T00:42:41.458Z,ws://10.2.2.11:9950,7165,59,Collecting,500
2026-06-05T00:42:56.459Z,ws://10.2.2.11:9945,55711,76,Collecting,15
2026-06-05T00:42:56.459Z,ws://10.2.2.14:9946,46650,50,Syncing,1000
2026-06-05T00:42:56.459Z,ws://10.2.2.11:9950,7168,59,Collecting,500
2026-06-05T00:43:11.459Z,ws://10.2.2.11:9945,55713,76,Collecting,162
2026-06-05T00:43:11.459Z,ws://10.2.2.14:9946,46651,50,Syncing,1000
2026-06-05T00:43:11.459Z,ws://10.2.2.11:9950,7170,59,Collecting,500
2026-06-05T00:43:26.460Z,ws://10.2.2.11:9945,55716,76,Collecting,356
2026-06-05T00:43:26.460Z,ws://10.2.2.14:9946,46653,50,Syncing,1000
2026-06-05T00:43:26.460Z,ws://10.2.2.11:9950,7173,59,Collecting,500
2026-06-05T00:43:41.460Z,ws://10.2.2.11:9945,55718,76,Collecting,490
2026-06-05T00:43:41.460Z,ws://10.2.2.14:9946,46655,51,Collecting,0
2026-06-05T00:43:41.460Z,ws://10.2.2.11:9950,7175,59,Collecting,500
2026-06-05T00:43:56.460Z,ws://10.2.2.11:9945,55721,76,Collecting,639
2026-06-05T00:43:56.460Z,ws://10.2.2.14:9946,46657,51,Collecting,0
2026-06-05T00:43:56.460Z,ws://10.2.2.11:9950,7178,59,Collecting,500
2026-06-05T00:44:11.460Z,ws://10.2.2.11:9945,55723,76,Collecting,794
2026-06-05T00:44:11.460Z,ws://10.2.2.14:9946,46658,51,Collecting,0
2026-06-05T00:44:11.460Z,ws://10.2.2.11:9950,7180,59,Syncing,500
2026-06-05T00:44:26.470Z,ws://10.2.2.11:9945,55726,76,Collecting,1000
2026-06-05T00:44:26.470Z,ws://10.2.2.14:9946,46660,51,Collecting,0
2026-06-05T00:44:26.470Z,ws://10.2.2.11:9950,7183,59,Syncing,500
2026-06-05T00:44:41.470Z,ws://10.2.2.11:9945,55728,76,Collecting,1000
2026-06-05T00:44:41.470Z,ws://10.2.2.14:9946,46661,51,Collecting,0
2026-06-05T00:44:41.470Z,ws://10.2.2.11:9950,7185,59,Syncing,500
