timestamp,block_number,epoch_id,relative_epoch,free_unit,pool_locked_unit,total_pool_unit,pool_locked_ratio,active_tasks,sum_active_budget_unit,task_locked_unit,task_locked_ratio,baseline_locked_unit,improvement,bill_settled_this_tick,total_paid_unit,available_tasks_count
2026-06-11T05:33:32.233Z,116210,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:33:42.219Z,116211,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:33:52.224Z,116213,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:34:02.216Z,116215,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:34:12.220Z,116216,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:34:22.223Z,116218,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:34:32.216Z,116220,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:34:42.249Z,116221,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:34:52.220Z,116223,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:35:02.231Z,116225,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:35:12.226Z,116226,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:35:22.221Z,116228,40,0,121837.5,121502.5,243340,0.4993,6,71502.5,71502.5,0.2938,214507.5,3.00,0,0,243675
2026-06-11T05:35:32.240Z,116230,40,0,81837.4,121502.5,203339.9,0.5975,6,71502.5,71502.5,0.3516,214507.5,3.00,2,40000.1,163674
2026-06-11T05:35:42.225Z,116231,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,1,5000,153674
2026-06-11T05:35:52.225Z,116233,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:36:02.225Z,116235,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:36:12.228Z,116236,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:36:22.230Z,116238,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:36:32.228Z,116240,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:36:42.230Z,116241,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:36:52.229Z,116243,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:37:02.224Z,116245,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:37:12.231Z,116246,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:37:22.230Z,116248,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:37:32.229Z,116250,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:37:42.233Z,116251,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:37:52.227Z,116253,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:38:02.241Z,116255,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:38:12.225Z,116256,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:38:22.228Z,116258,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:38:32.231Z,116260,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:38:42.229Z,116261,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:38:52.228Z,116263,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:39:02.241Z,116265,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:39:12.230Z,116266,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:39:22.229Z,116268,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:39:32.229Z,116270,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:39:42.231Z,116271,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:39:52.232Z,116273,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:40:02.234Z,116275,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:40:12.230Z,116276,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:40:22.236Z,116278,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:40:32.255Z,116280,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:40:42.233Z,116281,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:40:52.236Z,116283,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:41:02.234Z,116285,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:41:12.238Z,116286,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:41:22.235Z,116288,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:41:32.239Z,116290,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:41:42.234Z,116291,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:41:52.242Z,116293,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:42:02.239Z,116295,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:42:12.237Z,116296,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:42:22.241Z,116298,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:42:32.242Z,116300,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:42:42.240Z,116301,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:42:52.240Z,116303,41,1,76837.4,121502.5,198339.9,0.6126,6,71502.5,71502.5,0.3605,143005,2.00,0,0,153674
2026-06-11T05:43:02.241Z,116305,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,1,1500,150674
2026-06-11T05:43:12.234Z,116306,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:43:22.238Z,116308,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:43:32.244Z,116310,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:43:42.241Z,116311,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:43:52.237Z,116313,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:44:02.236Z,116315,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:44:12.237Z,116316,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:44:22.238Z,116318,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:44:32.239Z,116320,41,1,75337.4,121502.5,196839.9,0.6173,6,71502.5,71502.5,0.3633,143005,2.00,0,0,150674
2026-06-11T05:44:42.239Z,116321,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,1,25000,100674
2026-06-11T05:44:52.239Z,116323,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:45:02.237Z,116325,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:45:12.239Z,116326,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:45:22.279Z,116328,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:45:32.249Z,116330,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:45:42.243Z,116331,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:45:52.244Z,116333,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:46:02.251Z,116335,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:46:12.245Z,116336,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:46:22.285Z,116338,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:46:32.242Z,116340,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:46:42.244Z,116341,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:46:52.295Z,116343,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:47:02.247Z,116345,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:47:12.248Z,116346,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:47:22.292Z,116348,41,1,50337.4,121502.5,171839.9,0.7071,6,71502.5,71502.5,0.4161,143005,2.00,0,0,100674
2026-06-11T05:47:32.247Z,116350,41,1,10337.3,121502.5,131839.8,0.9216,6,71502.5,71502.5,0.5423,143005,2.00,2,40000.1,20674
2026-06-11T05:47:42.250Z,116351,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,1,5000,10674
2026-06-11T05:47:52.250Z,116353,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:48:02.252Z,116355,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:48:12.249Z,116356,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:48:22.303Z,116358,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:48:32.255Z,116360,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:48:42.254Z,116361,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:48:52.298Z,116363,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:49:02.258Z,116365,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:49:12.255Z,116366,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:49:22.256Z,116368,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:49:32.264Z,116370,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:49:42.258Z,116371,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:49:52.308Z,116373,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:50:02.259Z,116375,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:50:12.267Z,116376,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:50:22.306Z,116378,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:50:32.278Z,116380,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:50:42.267Z,116381,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:50:52.311Z,116383,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:51:02.267Z,116385,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:51:12.274Z,116386,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:51:22.316Z,116388,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:51:32.280Z,116390,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:51:42.272Z,116391,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:51:52.316Z,116393,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:52:02.278Z,116395,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:52:12.278Z,116396,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:52:22.324Z,116398,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:52:32.280Z,116400,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:52:42.282Z,116401,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:52:52.327Z,116403,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:53:02.285Z,116405,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:53:12.288Z,116406,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:53:22.331Z,116408,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:53:32.291Z,116410,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:53:42.290Z,116411,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:53:52.333Z,116413,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:54:02.293Z,116415,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:54:12.294Z,116416,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:54:22.337Z,116418,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:54:32.305Z,116420,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:54:42.295Z,116421,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:54:52.336Z,116423,42,2,5337.3,121502.5,126839.8,0.9579,6,71502.5,71502.5,0.5637,71502.5,1.00,0,0,10674
2026-06-11T05:55:02.292Z,116425,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,1,1500,7674
2026-06-11T05:55:12.294Z,116426,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:55:22.343Z,116428,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:55:32.298Z,116430,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:55:42.298Z,116431,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:55:52.344Z,116433,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:56:02.304Z,116435,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:56:12.298Z,116436,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:56:22.347Z,116438,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:56:32.306Z,116440,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:56:42.308Z,116441,42,2,3837.3,121502.5,125339.8,0.9694,6,71502.5,71502.5,0.5705,71502.5,1.00,0,0,7674
2026-06-11T05:56:52.348Z,116443,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,1,25000,7674
2026-06-11T05:57:02.308Z,116445,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:57:12.314Z,116446,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:57:22.350Z,116448,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:57:32.313Z,116450,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:57:42.314Z,116451,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:57:52.356Z,116453,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:58:02.315Z,116455,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:58:12.314Z,116456,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:58:22.359Z,116458,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:58:32.321Z,116460,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:58:42.321Z,116461,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
2026-06-11T05:58:52.364Z,116463,42,2,3837.3,96502.5,100339.8,0.9618,5,46502.5,46502.5,0.4635,46502.5,1.00,0,0,7674
